time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-05-05 16:44:04.991095,30.55,100723.77,85.31,50.18,-8.12,1.33,5.64,0.09,-0.11,-0.13,295,-1
2021-05-05 16:44:05.471240,30.47,100719.55,83.92,50.53,-7.98,1.11,5.52,0.09,-0.06,-0.05,15323,-1
2021-05-05 16:44:05.951273,30.49,100721.61,79.58,50.36,-8.14,1.29,5.65,0.09,-0.04,-0.06,7753,-1
2021-05-05 16:44:06.431383,30.57,100721.12,78.88,50.40,-8.12,1.29,5.68,0.02,-0.07,-0.05,1652,-1
2021-05-05 16:44:06.911329,30.60,100719.69,80.68,50.52,-8.08,1.47,5.64,0.03,-0.06,-0.04,447,-1
2021-05-05 16:44:07.391152,30.61,100721.75,82.82,50.35,-8.03,1.30,5.31,0.03,-0.03,-0.02,331,-1
2021-05-05 16:44:07.871144,30.58,100723.41,84.32,50.21,-8.21,1.51,5.28,0.09,0.18,-0.05,332,-1
2021-05-05 16:44:08.351294,30.54,100722.44,82.15,50.29,-8.75,2.07,4.47,0.50,0.27,0.48,9181,-1
2021-05-05 16:44:08.830995,30.56,100721.20,77.72,50.39,-7.94,3.40,4.10,-0.31,-0.27,0.53,5399,-1
2021-05-05 16:44:09.311250,30.58,100722.62,76.52,50.27,-7.00,4.76,5.19,0.20,-0.00,0.02,659,-1
2021-05-05 16:44:09.791190,30.61,100726.94,77.64,49.91,-7.09,4.84,5.09,0.10,-0.09,-0.04,375,-1
2021-05-05 16:44:10.271365,30.61,100721.23,79.33,50.39,-6.68,4.88,5.29,0.05,-0.20,-0.08,596,-1
2021-05-05 16:44:10.751344,30.61,100721.02,80.76,50.48,-6.59,4.50,5.55,0.08,-0.10,-0.06,291,-1
2021-05-05 16:44:11.231501,30.61,100720.84,81.86,50.42,-6.42,4.58,5.49,0.09,-0.04,-0.08,260,-1
2021-05-05 16:44:11.711366,30.53,100720.94,81.64,50.41,-6.63,4.84,5.57,0.17,-0.17,-0.12,2543,-1
2021-05-05 16:44:12.191290,30.51,100720.09,78.44,50.48,-6.78,4.83,5.57,0.06,-0.13,-0.05,2543,-1
2021-05-05 16:44:12.670947,30.58,100719.60,76.81,50.53,-6.64,4.71,5.85,0.07,-0.11,-0.08,3378,-1
2021-05-05 16:44:13.151280,30.61,100719.21,77.71,50.56,-6.30,4.87,5.87,0.09,-0.03,-0.03,446,-1
2021-05-05 16:44:13.631569,30.64,100721.50,79.38,50.37,-6.22,5.26,5.41,0.66,-0.29,-0.08,20899,-1
2021-05-05 16:44:14.111472,30.73,100721.01,80.39,50.41,-5.72,7.41,3.76,0.37,0.03,0.03,13134,-1
2021-05-05 16:44:14.591294,30.76,100727.33,81.83,49.88,-5.51,7.66,2.98,0.14,0.13,-0.02,11421,-1
2021-05-05 16:44:15.071520,30.80,100730.12,83.78,49.65,-6.10,7.79,2.77,0.03,-0.16,-0.12,8089,-1
2021-05-05 16:44:15.551535,30.89,100726.08,85.74,49.98,-5.48,7.55,3.11,0.11,-0.07,-0.04,1522,-1
2021-05-05 16:44:16.031615,30.87,100726.75,87.31,49.93,-5.59,7.06,3.51,0.06,-0.01,-0.02,150,-1
2021-05-05 16:44:16.511495,30.81,100727.90,88.60,49.83,-5.73,7.33,3.19,0.05,-0.01,-0.03,331,-1
2021-05-05 16:44:16.991367,30.60,100725.12,89.59,50.06,-5.82,7.30,3.26,-0.03,-0.04,-0.05,349,-1
2021-05-05 16:44:17.471585,30.63,100724.66,89.33,50.10,-6.05,7.15,3.41,-0.19,0.02,-0.13,4112,-1
2021-05-05 16:44:17.951545,30.70,100726.41,88.07,49.96,-6.40,6.16,4.25,-0.46,0.22,-0.02,4573,-1
2021-05-05 16:44:18.431740,30.73,100725.29,88.33,50.05,-6.07,5.82,5.30,0.07,-0.03,0.02,2615,-1
2021-05-05 16:44:18.911545,30.78,100724.97,89.08,50.08,-6.74,5.26,5.20,0.05,-0.24,0.01,174,-1
2021-05-05 16:44:19.391594,30.77,100730.31,89.62,49.63,-6.35,5.98,5.18,0.41,-0.22,0.05,331,-1
2021-05-05 16:44:19.871647,30.76,100728.73,89.72,49.76,-5.77,7.24,4.79,-0.00,-0.10,-0.05,252,-1
2021-05-05 16:44:20.351596,30.70,100725.73,88.13,50.01,-5.67,6.41,4.48,0.17,-0.06,-0.05,1447,-1
2021-05-05 16:44:20.831321,30.71,100724.27,84.63,50.14,-6.15,6.77,3.69,0.37,-0.18,-0.19,11189,-1
2021-05-05 16:44:21.311523,30.72,100723.03,81.76,50.24,-5.84,7.11,3.13,0.16,-0.10,0.07,230,-1
2021-05-05 16:44:21.791475,30.76,100726.11,81.63,49.98,-5.83,7.06,3.70,0.14,-0.29,-0.02,11096,-1
2021-05-05 16:44:22.271669,30.82,100723.19,82.94,50.23,-5.62,7.27,3.70,-0.07,0.04,-0.00,11087,-1
2021-05-05 16:44:22.751868,30.85,100727.05,84.68,49.90,-5.02,7.78,4.19,0.00,-0.02,-0.04,13941,-1
2021-05-05 16:44:23.231774,30.89,100726.84,86.42,49.92,-5.75,7.32,3.34,0.14,-0.09,-0.06,7444,-1
2021-05-05 16:44:23.711680,30.84,100723.56,87.90,50.19,-5.38,7.11,3.05,0.01,0.08,-0.05,6880,-1
2021-05-05 16:44:24.191532,30.86,100723.64,89.14,50.19,-5.60,7.50,3.01,0.12,-0.04,-0.02,6736,-1
2021-05-05 16:44:24.671703,30.91,100726.61,90.18,49.94,-5.86,7.53,2.74,-0.03,-0.05,0.04,4666,-1
2021-05-05 16:44:25.151533,30.92,100730.39,91.05,49.62,-5.31,7.82,3.28,0.04,-0.09,-0.14,750,-1
2021-05-05 16:44:25.632106,30.89,100729.71,91.87,49.68,-5.31,7.36,3.23,-0.09,0.09,0.04,2349,-1
2021-05-05 16:44:26.111461,30.87,100731.83,92.43,49.50,-5.57,7.70,3.42,0.04,-0.08,-0.09,560,-1
2021-05-05 16:44:26.591429,30.79,100732.23,92.93,49.47,-5.26,7.74,3.26,0.02,0.04,-0.02,531,-1
2021-05-05 16:44:27.072043,30.73,100728.77,92.22,49.76,-5.42,7.48,3.24,0.06,-0.07,-0.09,2273,-1
2021-05-05 16:44:27.551748,30.79,100726.00,90.53,49.99,-5.16,7.52,3.28,0.06,-0.09,-0.08,8254,-1
2021-05-05 16:44:28.031816,30.82,100728.91,89.78,49.75,-5.09,7.60,3.38,0.09,-0.03,-0.09,4132,-1
2021-05-05 16:44:28.511757,30.86,100728.18,89.61,49.81,-5.32,7.62,3.08,0.06,-0.01,-0.04,5112,-1
2021-05-05 16:44:28.991610,30.94,100725.66,90.20,50.02,-5.18,7.76,3.36,0.05,-0.02,-0.06,7783,-1
2021-05-05 16:44:29.471763,31.12,100731.78,91.07,49.29,-5.43,7.83,3.26,-0.01,-0.04,-0.11,8858,-1
2021-05-05 16:44:29.951812,31.10,100731.09,91.85,49.56,-5.40,7.57,3.67,0.07,-0.23,-0.08,8594,-1
2021-05-05 16:44:30.431919,31.10,100732.83,92.53,49.42,-5.48,7.61,3.49,0.05,-0.12,-0.14,12834,-1
2021-05-05 16:44:30.911809,31.07,100732.94,93.09,49.41,-5.20,7.78,3.06,0.02,-0.11,-0.10,8797,-1
2021-05-05 16:44:31.391666,31.19,100727.72,93.61,49.85,-5.51,7.50,3.54,0.04,-0.03,-0.06,8149,-1
2021-05-05 16:44:31.871912,31.34,100727.62,94.03,49.86,-5.78,7.54,3.19,-0.01,0.02,-0.10,4149,-1
2021-05-05 16:44:32.351510,31.32,100732.64,94.32,49.44,-5.27,7.64,3.42,-0.01,-0.03,-0.14,6068,-1
2021-05-05 16:44:32.831908,31.30,100729.09,94.63,49.73,-5.06,7.65,3.74,-0.24,-0.12,-0.12,1275,-1
2021-05-05 16:44:33.311865,31.28,100730.92,94.82,49.58,-5.38,7.44,3.66,0.03,-0.05,-0.04,665,-1
2021-05-05 16:44:33.791700,31.02,100735.08,94.97,49.23,-5.40,7.78,3.29,0.05,-0.05,-0.09,6126,-1
2021-05-05 16:44:34.271864,30.78,100728.41,95.10,49.79,-5.35,7.37,3.35,0.09,0.01,-0.06,7429,-1
2021-05-05 16:44:34.751922,30.91,100724.98,95.25,50.08,-5.37,7.67,3.30,-0.03,-0.04,-0.06,1703,-1
2021-05-05 16:44:35.231986,30.99,100729.94,95.36,49.66,-5.14,7.54,3.44,-0.02,-0.01,-0.06,294,-1
2021-05-05 16:44:35.711872,31.00,100732.20,95.45,49.47,-5.16,7.62,3.91,-0.03,-0.07,-0.09,237,-1
2021-05-05 16:44:36.191776,30.98,100731.92,95.53,49.50,-5.69,7.34,3.63,-0.01,-0.04,-0.07,345,-1
2021-05-05 16:44:36.671911,30.99,100734.52,95.54,49.28,-5.14,7.04,3.81,-0.06,0.05,-0.07,131,-1
2021-05-05 16:44:37.151741,30.97,100733.16,95.48,49.39,-5.10,7.19,4.23,0.01,-0.10,-0.09,242,-1
2021-05-05 16:44:37.631980,30.86,100727.88,93.66,49.83,-5.15,7.03,4.16,0.08,-0.10,-0.07,184,-1
2021-05-05 16:44:38.111970,30.82,100727.39,89.15,49.87,-5.42,7.99,4.25,-0.14,0.19,-0.08,31280,-1
2021-05-05 16:44:38.591863,30.87,100727.68,83.97,49.85,-4.97,7.10,4.90,0.11,-0.06,-0.14,3102,-1
2021-05-05 16:44:39.071946,30.94,100733.49,82.99,49.36,-5.63,6.95,3.90,0.22,-0.12,-0.09,311,-1
2021-05-05 16:44:39.551958,30.91,100730.81,84.07,49.59,-4.89,7.32,4.23,0.15,-0.20,-0.23,14236,-1
2021-05-05 16:44:40.032078,30.95,100730.59,85.40,49.61,-5.64,7.78,3.76,0.10,-0.07,-0.05,1977,-1
2021-05-05 16:44:40.511967,31.00,100733.27,86.95,49.38,-5.89,7.07,3.19,-0.13,-0.10,-0.27,6790,-1
2021-05-05 16:44:40.991873,31.00,100732.38,88.40,49.46,-5.24,7.42,3.95,0.09,-0.13,-0.11,1688,-1
2021-05-05 16:44:41.472061,31.00,100732.84,89.68,49.42,-5.12,7.59,3.78,0.03,-0.06,-0.07,2463,-1
