time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-09 17:42:41.637402,28.57,101179.88,88.89,12.09,4.89,1.60,8.58,-0.39,0.62,-0.02,3458,-1
2021-04-09 17:42:42.117461,28.71,101182.59,89.07,11.86,2.97,0.12,8.93,-1.40,1.08,-0.12,5115,-1
2021-04-09 17:42:42.597441,28.82,101185.92,89.58,11.59,2.42,5.77,8.40,4.36,2.06,3.25,2504,-1
2021-04-09 17:42:43.077499,28.92,101186.42,90.18,11.54,0.93,6.04,8.65,-0.20,0.13,0.12,2079,-1
2021-04-09 17:42:43.557415,29.20,101180.95,90.87,12.00,-0.21,4.30,10.11,0.26,0.65,0.30,440,-1
2021-04-09 17:42:44.037416,29.10,101190.47,91.50,11.21,-1.45,5.27,8.28,0.29,0.27,0.12,273,-1
2021-04-09 17:42:44.517409,28.65,101186.69,91.41,11.52,-0.36,4.15,9.40,-0.61,-1.09,-0.85,4448,-1
2021-04-09 17:42:44.997468,29.32,101176.85,90.10,12.34,0.22,5.55,8.75,0.19,0.30,0.93,762,-1
2021-04-09 17:42:45.477422,28.80,101184.84,89.78,11.68,1.68,4.32,8.30,0.09,0.08,0.30,304,-1
2021-04-09 17:42:45.957401,28.74,101181.48,87.40,11.96,1.79,5.20,8.08,0.17,0.01,0.05,320,-1
2021-04-09 17:42:46.438314,28.81,101182.11,84.14,11.90,2.09,5.13,8.19,0.01,-0.01,0.01,205,-1
2021-04-09 17:42:46.917372,28.88,101183.47,81.54,11.79,2.45,4.79,8.18,0.06,-0.02,0.06,6523,-1
2021-04-09 17:42:47.397428,28.96,101188.57,80.50,11.37,0.86,6.24,7.97,-0.79,-0.42,-0.57,6774,-1
2021-04-09 17:42:47.877584,29.17,101184.75,81.08,11.68,3.30,4.00,8.22,0.02,0.02,0.14,5172,-1
2021-04-09 17:42:48.357416,29.37,101184.77,82.59,11.68,5.56,1.85,9.18,-1.15,-0.89,-0.54,4989,-1
2021-04-09 17:42:48.837463,29.43,101186.45,84.37,11.54,4.77,2.02,8.68,-0.13,0.10,-0.58,5518,-1
2021-04-09 17:42:49.317437,29.33,101184.56,86.01,11.70,3.34,2.78,8.96,-0.47,-0.25,-0.11,4860,-1
2021-04-09 17:42:49.797532,29.38,101185.00,87.37,11.66,5.49,1.56,8.39,0.02,0.11,0.02,793,-1
2021-04-09 17:42:50.277390,29.41,101187.96,88.57,11.42,6.45,-0.29,8.01,-0.28,-0.07,-0.11,190,-1
2021-04-09 17:42:50.757478,29.41,101186.58,89.62,11.53,5.54,0.95,8.01,0.09,0.00,0.00,309,-1
