time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-10 11:46:08.438455,29.83,101617.97,95.19,-24.36,-7.50,-2.66,5.31,-0.18,0.25,0.20,34883,-1
2021-04-10 11:46:08.919010,29.67,101605.00,95.25,-22.84,-7.35,-2.41,5.20,-0.06,0.17,0.08,27443,-1
2021-04-10 11:46:09.398433,29.46,101500.64,95.31,-14.61,-7.84,-2.70,5.07,-0.01,0.09,0.08,1824,-1
2021-04-10 11:46:09.878421,28.94,101502.57,95.30,-14.77,-8.02,-2.71,4.76,-0.05,0.15,0.14,2152,-1
2021-04-10 11:46:10.357973,28.61,101613.90,95.33,-24.03,-7.94,-2.89,5.63,-0.01,0.14,0.05,28621,-1
2021-04-10 11:46:10.838429,29.00,101621.03,95.45,-24.62,-7.89,-2.52,5.80,-0.07,0.13,0.19,1521,-1
2021-04-10 11:46:11.318369,29.26,101478.16,95.54,-12.74,-8.40,-2.58,4.97,0.04,0.06,0.05,788,-1
2021-04-10 11:46:11.798415,28.87,101515.68,95.53,-15.86,-8.07,-2.41,5.18,0.03,0.12,0.01,943,-1
2021-04-10 11:46:12.278359,28.58,101629.30,95.52,-25.30,-8.07,-2.74,5.47,-0.07,0.11,0.14,2094,-1
2021-04-10 11:46:12.758529,29.35,101610.98,95.72,-23.78,-8.02,-2.42,5.87,-0.04,0.15,0.00,425,-1
2021-04-10 11:46:13.238390,29.77,101598.28,95.79,-22.73,-7.89,-2.55,5.85,-0.02,0.15,0.09,3079,-1
2021-04-10 11:46:13.718221,29.38,101461.81,95.78,-11.38,-8.00,-2.65,5.19,-0.03,0.15,0.05,950,-1
2021-04-10 11:46:14.198365,28.80,101635.58,95.76,-25.83,-7.82,-2.58,5.70,-0.05,0.12,0.04,30829,-1
2021-04-10 11:46:14.678765,29.12,101621.23,95.88,-24.63,-7.92,-2.65,5.61,-0.03,0.14,0.05,9737,-1
2021-04-10 11:46:15.158419,29.98,101613.46,96.03,-23.99,-7.90,-2.73,6.01,-0.02,0.16,0.07,2264,-1
2021-04-10 11:46:15.638466,30.28,101514.22,96.04,-15.74,-7.91,-2.75,5.62,-0.03,0.15,0.08,1885,-1
2021-04-10 11:46:16.118345,29.50,101540.45,95.98,-17.92,-7.94,-2.78,5.35,-0.04,0.12,0.09,2250,-1
2021-04-10 11:46:16.597846,29.22,101613.84,96.00,-24.02,-7.84,-2.84,6.25,-0.08,0.14,0.05,30326,-1
