time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-14 15:04:59.068606,25.38,101243.63,27.72,6.78,0.12,-0.23,9.97,0.10,-0.06,-0.04,252,-1
2021-04-14 15:04:59.331611,25.38,101244.41,27.64,6.71,0.12,-0.24,9.99,0.10,-0.06,-0.04,175,-1
2021-04-14 15:04:59.811661,25.37,101247.21,27.56,6.48,0.10,-0.24,9.99,0.10,-0.06,-0.04,266,-1
2021-04-14 15:05:00.291424,25.37,101244.89,27.49,6.67,0.13,-0.24,9.97,0.10,-0.06,-0.04,110,-1
2021-04-14 15:05:00.772099,25.37,101244.50,27.47,6.70,0.16,-0.20,9.97,0.10,-0.06,-0.04,249,-1
2021-04-14 15:05:01.251658,25.36,101243.61,27.43,6.78,0.13,-0.24,9.99,0.10,-0.06,-0.04,134,-1
2021-04-14 15:05:01.731604,25.36,101243.95,27.37,6.75,0.11,-0.25,9.98,0.10,-0.06,-0.04,138,-1
2021-04-14 15:05:02.212547,25.36,101244.71,27.35,6.69,0.10,-0.21,9.99,0.10,-0.06,-0.04,591,-1
2021-04-14 15:05:02.691740,25.35,101243.44,27.36,6.79,0.12,-0.20,9.99,0.10,-0.06,-0.04,246,-1
2021-04-14 15:05:03.171849,25.35,101242.66,27.32,6.86,0.09,-0.24,9.99,0.10,-0.06,-0.04,219,-1
2021-04-14 15:05:03.652041,25.35,101241.72,27.32,6.94,0.12,-0.24,10.01,0.10,-0.06,-0.04,156,-1
2021-04-14 15:05:04.132224,25.34,101244.91,27.36,6.67,0.12,-0.24,9.99,0.10,-0.06,-0.04,143,-1
2021-04-14 15:05:04.611568,25.33,101239.88,27.31,7.09,0.13,-0.24,9.99,0.10,-0.06,-0.04,146,-1
2021-04-14 15:05:05.091246,25.34,101244.47,27.32,6.71,0.09,-0.26,10.00,0.10,-0.06,-0.04,152,-1
2021-04-14 15:05:05.571626,25.33,101241.86,27.29,6.92,0.12,-0.25,10.02,0.10,-0.06,-0.04,131,-1
2021-04-14 15:05:06.051795,25.33,101246.11,27.27,6.57,0.12,-0.24,9.96,0.10,-0.06,-0.04,273,-1
2021-04-14 15:05:06.531649,25.33,101243.34,27.28,6.80,0.14,-0.22,9.99,0.10,-0.06,-0.04,129,-1
2021-04-14 15:05:07.012536,25.32,101243.78,27.25,6.76,0.13,-0.24,9.97,0.10,-0.06,-0.04,213,-1
2021-04-14 15:05:07.491564,25.32,101246.27,27.20,6.56,0.11,-0.22,10.02,0.10,-0.06,-0.04,149,-1
