time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-05-05 16:22:21.602727,26.28,100755.06,94.33,47.56,-6.99,0.29,7.62,-0.04,-0.15,0.04,591,-1
2021-05-05 16:22:21.611062,26.33,100754.72,94.46,47.59,-7.13,1.37,7.06,0.24,0.10,-0.04,809,-1
2021-05-05 16:22:22.091164,26.31,100757.44,94.54,47.36,-7.74,0.23,6.48,-0.01,0.02,0.00,551,-1
2021-05-05 16:22:22.571489,26.23,100746.12,94.66,48.31,-7.67,-0.26,6.30,-0.00,0.01,-0.04,610,-1
2021-05-05 16:22:23.051014,26.13,100747.16,94.73,48.22,-7.71,0.02,6.02,0.07,0.00,-0.03,3553,-1
2021-05-05 16:22:23.530680,26.26,100746.92,94.63,48.24,-8.48,0.80,5.55,-0.04,0.15,0.08,848,-1
2021-05-05 16:22:24.011216,26.28,100748.36,94.64,48.12,-8.41,0.48,5.63,0.20,-0.03,-0.19,10044,-1
2021-05-05 16:22:24.491320,26.38,100740.00,94.63,48.82,-8.42,1.09,6.16,0.29,0.06,-0.06,38305,-1
2021-05-05 16:22:24.971450,26.90,100752.17,94.49,47.80,-8.42,1.23,5.59,0.20,-0.11,-0.15,15091,-1
2021-05-05 16:22:25.451478,26.77,100751.95,94.56,47.47,-8.03,1.07,5.89,0.12,-0.07,-0.04,19054,-1
2021-05-05 16:22:25.931701,26.70,100752.20,94.67,47.80,-7.97,1.32,5.70,0.03,0.03,0.02,10663,-1
2021-05-05 16:22:26.410918,26.82,100754.72,94.80,47.59,-7.96,1.10,5.82,0.06,-0.09,-0.09,691,-1
2021-05-05 16:22:26.891351,26.91,100756.19,94.91,47.47,-7.98,1.61,5.78,0.23,0.06,-0.08,729,-1
2021-05-05 16:22:27.371892,26.69,100755.48,94.96,47.53,-7.84,0.95,5.29,-0.14,0.03,0.05,25608,-1
2021-05-05 16:22:27.851633,26.88,100757.37,95.10,47.37,-7.95,0.88,5.67,-0.19,0.02,0.06,18746,-1
2021-05-05 16:22:28.331569,26.84,100755.61,95.14,47.51,-8.20,1.56,5.37,-0.06,0.00,-0.03,9477,-1
2021-05-05 16:22:28.811512,26.82,100753.37,95.22,47.70,-8.62,0.91,5.59,0.02,-0.08,-0.07,2118,-1
2021-05-05 16:22:29.291351,26.85,100754.25,95.31,47.63,-8.05,0.72,5.97,0.02,-0.08,-0.01,866,-1
2021-05-05 16:22:29.771312,26.98,100761.75,95.37,47.00,-8.63,0.92,5.33,0.08,-0.03,-0.03,647,-1
2021-05-05 16:22:30.251451,26.98,100760.80,95.40,47.08,-8.21,1.15,5.50,0.05,0.06,-0.02,698,-1
2021-05-05 16:22:30.731768,26.88,100759.66,95.43,47.18,-8.28,0.59,5.21,-0.02,-0.00,-0.04,1050,-1
2021-05-05 16:22:31.211370,26.75,100762.52,95.48,46.94,-9.24,1.65,5.88,-0.21,-0.03,0.14,1425,-1
2021-05-05 16:22:31.691326,26.80,100762.42,95.52,46.94,-7.94,1.37,6.49,0.38,-0.66,-0.14,1834,-1
2021-05-05 16:22:32.171517,26.73,100764.55,95.54,46.77,-6.86,2.16,7.45,-0.24,-0.34,0.06,1053,-1
2021-05-05 16:22:32.651033,26.78,100761.61,95.59,47.01,-6.05,1.06,8.11,-0.08,-0.09,-0.10,648,-1
2021-05-05 16:22:33.132078,26.89,100765.48,95.64,46.69,-5.32,0.29,8.43,0.09,0.12,-0.07,603,-1
2021-05-05 16:22:33.611154,26.91,100763.06,95.66,46.89,-6.17,0.32,8.27,-0.10,0.02,0.10,700,-1
2021-05-05 16:22:34.091348,26.98,100765.52,95.71,46.69,-5.09,0.22,8.78,0.18,0.05,-0.22,1167,-1
2021-05-05 16:22:34.571383,26.83,100764.28,95.71,46.79,-5.42,0.26,8.07,0.01,-0.09,-0.15,695,-1
2021-05-05 16:22:35.051370,26.66,100759.25,95.72,47.21,-6.08,0.37,8.22,-0.04,0.09,0.03,932,-1
2021-05-05 16:22:35.531558,26.81,100761.11,95.79,47.05,-6.78,-0.37,7.92,0.16,-0.13,-0.20,793,-1
2021-05-05 16:22:36.011538,26.92,100761.28,95.81,47.04,-7.18,0.85,7.19,-0.01,0.22,-0.06,858,-1
2021-05-05 16:22:36.491392,26.97,100760.84,95.86,47.08,-7.89,0.46,6.57,0.13,0.13,-0.05,838,-1
2021-05-05 16:22:36.971515,26.72,100761.56,95.88,47.02,-7.73,0.36,6.81,0.01,-0.10,0.01,36505,-1
2021-05-05 16:22:37.451516,26.80,100758.78,95.89,47.25,-7.74,1.04,6.96,0.03,-0.09,-0.00,27342,-1
2021-05-05 16:22:37.931747,27.07,100758.12,95.89,47.30,-7.10,0.98,6.56,0.03,0.08,-0.02,33976,-1
2021-05-05 16:22:38.412061,27.01,100761.92,95.91,46.99,-7.80,0.78,6.70,0.08,0.02,-0.04,15894,-1
2021-05-05 16:22:38.891410,26.97,100762.86,95.90,46.91,-8.08,0.92,6.53,0.03,0.18,-0.05,8095,-1
2021-05-05 16:22:39.371745,26.89,100759.09,95.91,47.22,-8.19,1.43,6.51,0.11,0.02,-0.03,18580,-1
2021-05-05 16:22:39.851197,26.90,100762.41,95.92,46.94,-8.16,1.62,6.29,0.05,0.02,-0.12,36854,-1
2021-05-05 16:22:40.331444,27.37,100756.72,96.05,47.42,-7.41,1.61,6.73,-0.00,0.09,0.01,2398,-1
2021-05-05 16:22:40.811302,27.51,100759.11,96.06,47.22,-7.79,1.37,6.13,-0.06,0.07,-0.02,718,-1
2021-05-05 16:22:41.291417,27.35,100765.09,96.06,46.72,-7.32,0.11,6.06,0.12,0.02,-0.08,577,-1
2021-05-05 16:22:41.771418,27.24,100766.99,96.08,46.56,-7.35,1.52,6.79,0.05,-0.22,0.06,764,-1
2021-05-05 16:22:42.251554,27.25,100764.72,96.06,46.75,-7.12,1.05,6.99,-0.08,0.23,-0.18,612,-1
2021-05-05 16:22:42.732070,27.17,100767.07,96.09,46.56,-6.65,0.49,7.78,-0.04,-0.20,0.05,629,-1
2021-05-05 16:22:43.211322,27.10,100765.36,96.09,46.70,-5.81,0.78,7.64,-0.02,-0.13,-0.09,2028,-1
2021-05-05 16:22:43.691497,27.14,100764.21,96.11,46.79,-6.26,1.49,7.81,0.04,0.20,-0.09,688,-1
2021-05-05 16:22:44.171610,27.17,100768.56,96.13,46.43,-6.43,1.51,7.47,0.33,0.20,-0.05,720,-1
2021-05-05 16:22:44.651585,27.19,100766.34,96.12,46.62,-7.08,1.70,7.35,0.12,-0.13,0.01,684,-1
2021-05-05 16:22:45.131884,27.09,100761.94,95.82,46.99,-7.40,0.44,7.74,-0.01,-0.15,-0.19,647,-1
2021-05-05 16:22:45.610945,27.09,100760.85,94.02,47.08,-6.20,0.54,7.49,0.07,0.01,-0.08,2651,-1
2021-05-05 16:22:46.091577,27.09,100759.50,92.32,47.19,-6.36,1.60,7.71,0.08,0.14,-0.13,28911,-1
2021-05-05 16:22:46.571957,27.43,100755.23,91.21,47.55,-6.50,1.60,7.46,-0.06,-0.01,-0.04,24036,-1
2021-05-05 16:22:47.051535,27.49,100762.78,91.40,46.91,-6.23,0.44,8.22,-0.10,-0.12,0.01,37259,-1
2021-05-05 16:22:47.532151,27.74,100757.42,92.05,47.36,-5.71,0.34,8.48,0.16,0.06,-0.10,19592,-1
2021-05-05 16:22:48.011648,27.84,100751.53,92.65,47.85,-6.18,0.67,7.99,-0.14,-0.04,-0.01,3608,-1
2021-05-05 16:22:48.491588,27.71,100761.01,93.18,47.06,-6.74,0.90,7.37,0.17,0.05,-0.06,853,-1
2021-05-05 16:22:48.971455,27.62,100758.11,93.63,47.30,-6.74,1.00,7.35,0.13,0.08,0.01,739,-1
2021-05-05 16:22:49.452155,27.40,100755.98,93.97,47.48,-7.25,2.05,7.09,0.16,-0.04,0.06,834,-1
2021-05-05 16:22:49.930968,27.43,100751.60,94.32,47.85,-7.71,2.66,6.32,0.68,0.17,-0.35,1121,-1
2021-05-05 16:22:50.411696,27.56,100754.56,94.64,47.60,-7.71,3.91,5.93,-0.05,-0.04,0.06,926,-1
2021-05-05 16:22:50.891562,27.60,100760.09,94.85,47.14,-7.52,2.96,5.76,-0.03,0.09,-0.06,1801,-1
2021-05-05 16:22:51.371699,27.35,100761.21,95.02,47.05,-7.64,2.21,5.56,-0.18,-0.04,0.19,1097,-1
2021-05-05 16:22:51.853063,27.15,100760.56,95.17,47.10,-8.47,2.58,5.46,-0.12,0.07,-0.06,1168,-1
2021-05-05 16:22:52.331772,27.18,100759.38,95.31,47.20,-7.60,2.97,5.96,0.14,0.21,-0.08,38987,-1
2021-05-05 16:22:52.811385,27.32,100758.77,95.05,47.25,-8.06,3.11,5.47,0.10,0.01,0.01,31308,-1
2021-05-05 16:22:53.291572,27.43,100754.97,94.97,47.57,-8.71,3.10,6.18,-0.30,-0.02,-0.28,18476,-1
2021-05-05 16:22:53.771647,27.60,100761.62,95.08,47.01,-7.87,1.87,5.95,0.18,0.01,-0.19,16973,-1
2021-05-05 16:22:54.251769,27.59,100763.13,95.26,46.89,-7.78,1.80,6.27,0.20,-0.24,-0.07,12903,-1
2021-05-05 16:22:54.731777,27.54,100761.57,95.41,47.02,-6.83,2.95,6.91,0.00,-0.08,-0.28,10151,-1
2021-05-05 16:22:55.211772,27.64,100758.47,95.57,47.28,-7.24,1.95,6.25,0.11,0.35,0.07,12965,-1
2021-05-05 16:22:55.691401,27.70,100765.34,95.71,46.70,-8.60,0.93,6.03,0.23,0.09,0.03,19725,-1
2021-05-05 16:22:56.172362,27.87,100752.36,95.85,47.79,-7.55,2.00,5.02,0.06,0.17,-0.05,5409,-1
2021-05-05 16:22:56.651731,27.86,100749.72,95.94,48.01,-9.58,3.78,4.59,0.33,0.44,-0.06,28366,-1
2021-05-05 16:22:57.131452,27.73,100760.64,96.01,47.09,-7.72,4.49,3.24,-0.00,0.00,-0.03,25606,-1
2021-05-05 16:22:57.611591,27.66,100763.23,96.08,46.88,-8.25,4.39,2.91,-0.03,-0.25,-0.17,14213,-1
2021-05-05 16:22:58.091686,27.68,100763.88,96.10,46.82,-8.27,4.28,3.52,0.10,-0.05,-0.07,27665,-1
2021-05-05 16:22:58.572384,27.71,100761.53,96.05,47.02,-8.12,3.10,5.21,-0.37,-0.21,0.03,12417,-1
2021-05-05 16:22:59.051655,27.85,100766.01,95.95,46.64,-6.32,4.06,3.22,0.37,-0.41,-0.37,25990,-1
2021-05-05 16:22:59.531186,27.82,100760.16,95.94,47.13,-9.24,3.64,5.03,-0.04,0.10,-0.03,20841,-1
2021-05-05 16:23:00.011210,28.05,100757.66,96.08,47.34,-10.06,0.95,6.24,-1.98,0.26,0.71,2875,-1
2021-05-05 16:23:00.491662,27.90,100758.04,96.10,46.68,-6.83,0.51,7.73,-0.36,-0.02,0.41,871,-1
2021-05-05 16:23:00.971759,27.65,100764.03,95.85,46.81,-7.36,1.25,6.55,1.18,0.35,-0.51,731,-1
2021-05-05 16:23:01.452069,27.65,100759.88,94.30,47.16,-6.95,2.62,6.16,-0.13,-0.20,0.01,1842,-1
2021-05-05 16:23:01.931793,27.64,100760.14,92.79,47.20,-7.07,1.92,6.44,-0.13,-0.02,-0.32,1009,-1
2021-05-05 16:23:02.411343,27.69,100762.01,91.52,46.98,-7.63,1.35,6.43,0.02,0.56,0.07,1256,-1
2021-05-05 16:23:02.891639,27.69,100760.89,91.57,47.07,-7.95,2.00,5.26,0.04,-0.08,-0.07,5026,-1
2021-05-05 16:23:03.371724,27.70,100762.22,91.39,46.96,-8.02,1.33,5.80,0.00,-0.21,-0.13,2488,-1
2021-05-05 16:23:03.852022,27.72,100761.08,90.66,47.06,-6.61,1.10,7.51,-0.09,-0.24,0.08,733,-1
2021-05-05 16:23:04.331355,27.79,100768.98,90.50,46.40,-5.00,1.80,8.40,-0.17,-0.39,-0.07,1361,-1
2021-05-05 16:23:04.811737,27.86,100757.98,91.09,47.32,-4.46,1.74,8.86,0.07,0.13,-0.16,677,-1
2021-05-05 16:23:05.291693,27.86,100752.75,91.79,47.75,-4.55,1.98,8.79,-0.22,-0.11,-0.24,638,-1
2021-05-05 16:23:05.771217,27.72,100760.66,92.42,47.09,-4.36,1.49,8.59,0.03,0.16,-0.20,769,-1
2021-05-05 16:23:06.251836,27.68,100755.38,91.12,47.53,-4.76,1.31,8.69,0.10,-0.01,0.12,976,-1
2021-05-05 16:23:06.732983,27.74,100754.39,89.23,47.62,-4.72,1.23,8.89,-0.04,0.03,-0.05,619,-1
2021-05-05 16:23:07.211850,27.77,100755.98,88.92,47.48,-4.84,1.07,8.62,-0.04,-0.03,-0.04,12072,-1
2021-05-05 16:23:07.692562,27.74,100758.00,88.90,47.31,-5.23,1.49,8.09,0.42,-0.20,-0.31,21935,-1
2021-05-05 16:23:08.172129,27.77,100760.20,88.12,47.13,-2.02,-0.24,9.39,-0.51,-0.36,-0.53,6658,-1
2021-05-05 16:23:08.651888,27.78,100754.30,87.77,47.62,-3.35,-1.38,7.69,0.08,-0.23,-0.81,1244,-1
2021-05-05 16:23:09.132364,27.75,100757.11,87.63,47.39,-2.98,-1.04,9.70,0.86,0.90,-0.97,2282,-1
2021-05-05 16:23:09.612106,27.75,100755.78,86.22,47.50,-6.47,-1.24,8.79,0.03,-0.19,-0.14,1501,-1
2021-05-05 16:23:10.091810,27.82,100755.30,85.39,47.54,-5.52,-2.20,7.40,-0.29,0.24,-0.38,9689,-1
2021-05-05 16:23:10.571933,27.79,100755.03,86.10,47.56,-5.93,-1.19,8.33,-0.04,-0.10,-0.17,14602,-1
2021-05-05 16:23:11.051806,27.85,100746.98,86.38,48.24,-5.81,-1.41,7.91,-0.07,0.11,-0.08,1301,-1
2021-05-05 16:23:11.532021,27.77,100755.73,86.22,47.50,-6.17,-1.11,7.59,0.11,-0.11,-0.13,841,-1
2021-05-05 16:23:12.011814,27.78,100759.59,84.08,47.18,-5.64,-0.48,7.94,0.10,-0.10,0.03,1488,-1
2021-05-05 16:23:12.491788,27.84,100759.71,82.65,47.17,-6.06,0.19,7.72,0.10,-0.11,-0.22,829,-1
2021-05-05 16:23:12.971451,27.89,100758.73,83.46,47.25,-6.39,-0.16,7.84,-0.03,0.06,-0.03,6423,-1
2021-05-05 16:23:13.452693,27.90,100758.70,85.06,47.26,-6.58,-0.13,6.99,-0.25,0.08,0.04,15735,-1
2021-05-05 16:23:13.931931,27.95,100755.39,86.62,47.53,-7.24,-1.92,7.16,0.41,0.04,-0.17,8125,-1
2021-05-05 16:23:14.411700,28.05,100764.84,88.02,46.74,-6.97,-0.30,6.88,0.08,0.10,-0.12,13665,-1
2021-05-05 16:23:14.892613,28.30,100761.35,89.28,47.03,-7.52,-0.60,6.86,-0.03,-0.05,-0.13,12624,-1
