time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-28 14:44:24.523627,29.87,101860.91,90.59,-44.52,1.37,5.70,7.95,0.32,-0.09,0.10,301,-1
2021-04-28 14:44:25.040113,29.83,101857.02,91.35,-44.20,2.32,6.44,6.22,0.13,0.17,0.07,591,-1
2021-04-28 14:44:25.482046,29.79,101858.70,91.98,-44.34,2.39,6.87,5.94,0.55,-0.33,0.30,1131,-1
2021-04-28 14:44:25.961447,29.69,101865.81,92.42,-44.93,3.49,7.40,4.73,0.35,-0.20,0.30,2696,-1
2021-04-28 14:44:26.440518,30.28,101858.55,92.59,-44.33,4.75,9.45,2.16,-0.35,0.33,0.08,1743,-1
2021-04-28 14:44:26.920570,30.54,101863.23,93.11,-44.72,4.47,8.93,-0.25,-0.68,0.32,0.31,556,-1
2021-04-28 14:44:27.400436,30.31,101865.06,93.71,-44.87,7.36,7.50,0.37,-0.70,-0.00,0.76,666,-1
2021-04-28 14:44:27.881187,29.83,101861.79,94.17,-44.60,7.39,6.45,-1.17,0.27,0.04,-0.17,3053,-1
2021-04-28 14:44:28.360415,29.81,101863.42,94.26,-44.73,7.32,4.59,1.27,-0.39,0.10,0.26,1015,-1
2021-04-28 14:44:28.840441,29.96,101866.51,94.12,-44.99,5.56,8.02,1.19,0.07,0.36,-0.11,568,-1
2021-04-28 14:44:29.320670,29.98,101860.40,94.11,-44.48,6.67,8.13,0.22,-0.37,0.68,0.03,1158,-1
2021-04-28 14:44:29.802566,30.02,101860.56,94.12,-44.49,5.81,6.75,2.80,-0.97,-0.29,0.03,1120,-1
2021-04-28 14:44:30.283519,30.04,101867.95,94.20,-45.11,6.07,7.27,3.65,0.44,0.21,0.34,932,-1
2021-04-28 14:44:30.760807,30.52,101867.45,94.28,-45.07,6.64,5.62,3.86,-0.09,-0.13,-0.07,350,-1
2021-04-28 14:44:31.241560,30.35,101860.84,94.64,-44.52,6.27,7.10,3.32,0.01,-0.11,-0.27,447,-1
2021-04-28 14:44:31.721016,30.01,101869.78,94.95,-45.26,6.01,7.74,2.14,0.08,-0.24,0.80,2742,-1
2021-04-28 14:44:32.200730,30.22,101866.19,95.05,-44.96,6.76,7.31,2.99,-0.35,0.11,0.03,4331,-1
2021-04-28 14:44:32.681375,30.59,101870.95,95.25,-45.35,6.71,7.72,-1.19,-1.79,0.27,-0.17,6107,-1
2021-04-28 14:44:33.161244,30.55,101869.41,95.48,-45.23,5.54,3.89,5.26,-0.12,0.23,0.03,1560,-1
2021-04-28 14:44:33.642321,30.41,101859.58,95.76,-44.41,6.55,5.33,4.74,-0.74,-0.28,0.32,1445,-1
2021-04-28 14:44:34.120853,30.33,101871.02,95.97,-45.36,7.16,4.96,5.43,-0.06,-0.33,-0.16,9814,-1
